Дата;Товар;Акция;Выходной;ПроданоСеть;ПоступилоСеть;ОстатокСеть;КоличествоЧеков;КоличествоЧековСеть;День_недели;Месяц;День;Год;Продано;Заказ;Поступило;Остаток;Продано_1д_назад;Поступило_1д_назад;Остаток_1д_назад;КоличествоЧеков_1д_назад;Заказ_1д_назад;Продано_частота_7д;Продано_частота_14д;Продано_частота_21д;Продано_темп_7д;Продано_темп_14д;Продано_темп_21д;ПроданоСеть_1д_назад;ПоступилоСеть_1д_назад;ОстатокСеть_1д_назад;КоличествоЧековСеть_1д_назад;ПроданоСеть_частота_7д;ПроданоСеть_частота_14д;ПроданоСеть_частота_21д;ПроданоСеть_темп_7д;ПроданоСеть_темп_14д;ПроданоСеть_темп_21д;Продажи_7д_вперёд
2025-01-24;N00000000842;0;0;1.0;2;163.0;0.0;1.0;4;1;24;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;1.0;2.0;0.0;0.14285714285714285;0.14285714285714285;0.0;3.0;162.0;3.0;6.0;12.0;17.0;2.4285714285714284;2.5714285714285716;2.1904761904761907;0.0
2025-01-25;N00000000842;0;1;0.0;3;166.0;0.0;0.0;5;1;25;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;1.0;1.0;0.0;0.14285714285714285;0.09523809523809523;1.0;2.0;163.0;3.0;6.0;12.0;17.0;2.0;2.5714285714285716;2.1904761904761907;0.0
2025-01-26;N00000000842;0;1;0.0;0;166.0;0.0;0.0;6;1;26;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;1.0;1.0;0.0;0.14285714285714285;0.09523809523809523;0.0;3.0;166.0;3.0;5.0;11.0;16.0;1.8571428571428572;2.357142857142857;2.142857142857143;0.0
2025-01-27;N00000000842;0;0;2.0;0;164.0;0.0;1.0;0;1;27;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;1.0;1.0;0.0;0.14285714285714285;0.09523809523809523;0.0;0.0;166.0;3.0;4.0;11.0;16.0;1.5714285714285714;2.357142857142857;2.142857142857143;0.0
2025-01-28;N00000000842;0;0;3.0;1;162.0;0.0;3.0;1;1;28;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;1.0;1.0;0.0;0.14285714285714285;0.09523809523809523;2.0;0.0;164.0;3.0;4.0;11.0;16.0;1.4285714285714286;2.357142857142857;2.0952380952380953;0.0
2025-01-29;N00000000842;0;0;3.0;2;161.0;0.0;3.0;2;1;29;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;1.0;1.0;0.0;0.14285714285714285;0.09523809523809523;3.0;1.0;162.0;3.0;4.0;11.0;17.0;1.5714285714285714;2.4285714285714284;2.238095238095238;0.0
2025-01-30;N00000000842;0;0;2.0;1;160.0;0.0;2.0;3;1;30;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;1.0;1.0;0.0;0.14285714285714285;0.09523809523809523;3.0;2.0;161.0;3.0;4.0;11.0;17.0;1.2857142857142858;2.357142857142857;2.238095238095238;0.0
2025-01-31;N00000000842;0;0;2.0;2;160.0;0.0;2.0;4;1;31;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;2.0;1.0;160.0;3.0;5.0;11.0;17.0;1.5714285714285714;2.0;2.238095238095238;0.0
2025-02-01;N00000000842;0;1;2.0;1;159.0;0.0;2.0;5;2;1;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;2.0;2.0;160.0;3.0;5.0;11.0;17.0;1.7142857142857142;1.8571428571428572;2.2857142857142856;0.0
2025-02-02;N00000000842;0;1;0.0;2;161.0;0.0;0.0;6;2;2;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;2.0;1.0;159.0;3.0;6.0;11.0;17.0;2.0;1.9285714285714286;2.238095238095238;0.0
2025-02-03;N00000000842;0;0;3.0;0;158.0;0.0;3.0;0;2;3;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;0.0;2.0;161.0;3.0;6.0;10.0;17.0;2.0;1.7857142857142858;2.238095238095238;0.0
2025-02-04;N00000000842;0;0;3.0;0;155.0;0.0;3.0;1;2;4;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;3.0;0.0;158.0;3.0;6.0;10.0;17.0;2.142857142857143;1.7857142857142858;2.2857142857142856;0.0
2025-02-05;N00000000842;0;0;2.0;2;155.0;0.0;2.0;2;2;5;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;3.0;0.0;155.0;3.0;6.0;10.0;17.0;2.142857142857143;1.8571428571428572;2.3333333333333335;0.0
2025-02-06;N00000000842;0;0;1.0;2;156.0;0.0;1.0;3;2;6;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;2.0;2.0;155.0;3.0;6.0;10.0;17.0;2.0;1.6428571428571428;2.238095238095238;0.0
2025-02-07;N00000000842;0;0;5.0;7;158.0;0.0;4.0;4;2;7;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;156.0;3.0;6.0;11.0;17.0;1.8571428571428572;1.7142857142857142;1.9523809523809523;1.0
2025-02-08;N00000000842;0;1;0.0;2;160.0;0.0;0.0;5;2;8;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;7.0;158.0;3.0;6.0;11.0;17.0;2.2857142857142856;2.0;2.0;1.0
2025-02-09;N00000000842;0;1;1.0;0;159.0;0.0;1.0;6;2;9;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;160.0;3.0;5.0;11.0;16.0;2.0;2.0;1.9523809523809523;1.0
2025-02-10;N00000000842;0;0;1.0;1;159.0;0.0;1.0;0;2;10;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;159.0;3.0;6.0;12.0;16.0;2.142857142857143;2.0714285714285716;1.9047619047619047;1.0
2025-02-11;N00000000842;0;0;3.0;1;157.0;0.0;3.0;1;2;11;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;159.0;3.0;6.0;12.0;16.0;1.8571428571428572;2.0;1.8095238095238095;1.0
2025-02-12;N00000000842;0;0;1.0;0;156.0;0.0;1.0;2;2;12;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;157.0;3.0;6.0;12.0;16.0;1.8571428571428572;2.0;1.8571428571428572;1.0
2025-02-13;N00000000842;0;0;5.0;0;151.0;0.0;5.0;3;2;13;2025;0.0;0.0;0;3.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;156.0;3.0;6.0;12.0;16.0;1.7142857142857142;1.8571428571428572;1.6666666666666667;1.0
2025-02-14;N00000000842;0;0;6.0;0;145.0;1.0;6.0;4;2;14;2025;1.0;0.0;0;2.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;151.0;3.0;6.0;12.0;17.0;2.2857142857142856;2.0714285714285716;1.9047619047619047;0.0
2025-02-15;N00000000842;0;1;2.0;2;145.0;0.0;2.0;5;2;15;2025;0.0;0.0;0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;6.0;0.0;145.0;2.0;6.0;12.0;17.0;2.4285714285714284;2.357142857142857;2.142857142857143;0.0
2025-02-16;N00000000842;0;1;0.0;0;145.0;0.0;0.0;6;2;16;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;2.0;2.0;145.0;2.0;7.0;12.0;18.0;2.7142857142857144;2.357142857142857;2.238095238095238;0.0
2025-02-17;N00000000842;0;0;4.0;0;141.0;0.0;4.0;0;2;17;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;0.0;0.0;145.0;2.0;6.0;12.0;18.0;2.5714285714285716;2.357142857142857;2.238095238095238;0.0
2025-02-18;N00000000842;0;0;4.0;5;142.0;0.0;4.0;1;2;18;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;4.0;0.0;141.0;2.0;6.0;12.0;18.0;3.0;2.4285714285714284;2.3333333333333335;0.0
2025-02-19;N00000000842;0;0;2.0;4;144.0;0.0;2.0;2;2;19;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;4.0;5.0;142.0;2.0;6.0;12.0;18.0;3.142857142857143;2.5;2.380952380952381;0.0
2025-02-20;N00000000842;0;0;2.0;4;146.0;0.0;2.0;3;2;20;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;2.0;4.0;144.0;2.0;6.0;12.0;18.0;3.2857142857142856;2.5;2.3333333333333335;0.0
2025-02-21;N00000000842;0;0;2.0;5;149.0;0.0;2.0;4;2;21;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;1.0;0.14285714285714285;0.07142857142857142;0.047619047619047616;2.0;4.0;146.0;2.0;6.0;12.0;18.0;2.857142857142857;2.5714285714285716;2.3333333333333335;0.0
2025-02-22;N00000000842;0;1;1.0;0;148.0;0.0;1.0;5;2;22;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;0.0;0.07142857142857142;0.047619047619047616;2.0;5.0;149.0;2.0;6.0;12.0;18.0;2.2857142857142856;2.357142857142857;2.3333333333333335;1.0
2025-02-23;N00000000842;0;0;0.0;0;148.0;0.0;0.0;6;2;23;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;0.0;0.07142857142857142;0.047619047619047616;1.0;0.0;148.0;2.0;6.0;13.0;18.0;2.142857142857143;2.4285714285714284;2.2857142857142856;1.0
2025-02-24;N00000000842;0;0;3.0;0;145.0;0.0;3.0;0;2;24;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;0.0;0.07142857142857142;0.047619047619047616;0.0;0.0;148.0;2.0;6.0;12.0;18.0;2.142857142857143;2.357142857142857;2.2857142857142856;1.0
2025-02-25;N00000000842;0;0;1.0;3;147.0;0.0;1.0;1;2;25;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;0.0;0.07142857142857142;0.047619047619047616;3.0;0.0;145.0;2.0;6.0;12.0;18.0;2.0;2.5;2.2857142857142856;1.0
2025-02-26;N00000000842;0;0;3.0;2;146.0;0.0;5.0;2;2;26;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;0.0;0.07142857142857142;0.047619047619047616;1.0;3.0;147.0;2.0;6.0;12.0;18.0;1.5714285714285714;2.357142857142857;2.1904761904761907;1.0
2025-02-27;N00000000842;0;0;4.0;3;145.0;0.0;4.0;3;2;27;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;0.0;0.07142857142857142;0.047619047619047616;3.0;2.0;146.0;2.0;6.0;12.0;18.0;1.7142857142857142;2.5;2.238095238095238;1.0
2025-02-28;N00000000842;0;0;1.0;3;147.0;0.0;1.0;4;2;28;2025;0.0;0.0;0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;1.0;1.0;0.0;0.07142857142857142;0.047619047619047616;4.0;3.0;145.0;2.0;6.0;12.0;18.0;2.0;2.4285714285714284;2.380952380952381;1.0
2024-02-22;N00000000904;0;0;224.0;360;9223.0;0.0;29.0;3;2;22;2024;0.0;0.0;0;30.0;0.0;0.0;30.0;30.0;30.0;3.0;5.0;8.0;2.5714285714285716;3.142857142857143;2.857142857142857;116.0;290.0;9087.0;30.0;7.0;14.0;21.0;242.14285714285714;251.64285714285714;267.7142857142857;25.0
2024-02-23;N00000000904;0;1;202.0;290;9311.0;1.0;25.0;4;2;23;2024;20.0;0.0;0;10.0;0.0;0.0;30.0;30.0;30.0;2.0;5.0;7.0;2.142857142857143;3.142857142857143;2.761904761904762;224.0;360.0;9223.0;30.0;7.0;14.0;21.0;224.85714285714286;254.5;263.76190476190476;5.0
2024-02-24;N00000000904;0;1;144.0;0;9167.0;0.0;17.0;5;2;24;2024;0.0;0.0;0;10.0;20.0;0.0;10.0;10.0;10.0;2.0;6.0;8.0;4.285714285714286;4.571428571428571;3.7142857142857144;202.0;290.0;9311.0;10.0;7.0;14.0;21.0;221.28571428571428;252.35714285714286;257.57142857142856;5.0
2024-02-25;N00000000904;0;1;221.0;0;8946.0;1.0;23.0;6;2;25;2024;5.0;0.0;0;5.0;0.0;0.0;10.0;10.0;10.0;2.0;5.0;7.0;4.285714285714286;4.214285714285714;3.238095238095238;144.0;0.0;9167.0;10.0;7.0;14.0;21.0;197.14285714285714;246.71428571428572;252.38095238095238;5.0
2024-02-26;N00000000904;0;0;234.0;0;8705.0;0.0;36.0;0;2;26;2024;0.0;100.0;0;5.0;5.0;0.0;5.0;5.0;5.0;3.0;6.0;8.0;5.0;4.571428571428571;3.4761904761904763;221.0;0.0;8946.0;5.0;7.0;14.0;21.0;205.71428571428572;248.71428571428572;251.0952380952381;7.0
2024-02-27;N00000000904;0;0;165.0;50;8590.0;0.0;27.0;1;2;27;2024;0.0;0.0;0;5.0;0.0;0.0;5.0;5.0;5.0;2.0;6.0;8.0;3.5714285714285716;4.571428571428571;3.4761904761904763;234.0;0.0;8705.0;5.0;7.0;14.0;21.0;201.14285714285714;238.21428571428572;240.38095238095238;9.0
2024-02-28;N00000000904;0;0;259.0;150;8481.0;0.0;35.0;2;2;28;2024;0.0;0.0;0;5.0;0.0;0.0;5.0;5.0;5.0;2.0;6.0;7.0;3.5714285714285716;4.571428571428571;3.2857142857142856;165.0;50.0;8590.0;5.0;7.0;14.0;21.0;186.57142857142858;229.64285714285714;233.0;12.0
2024-02-29;N00000000904;0;0;367.0;0;8114.0;0.0;41.0;3;2;29;2024;0.0;0.0;0;5.0;0.0;0.0;5.0;5.0;5.0;2.0;5.0;7.0;3.5714285714285716;3.0714285714285716;3.2857142857142856;259.0;150.0;8481.0;5.0;7.0;14.0;21.0;207.0;224.57142857142858;236.76190476190476;22.0
2024-03-01;N00000000904;0;0;336.0;0;7778.0;0.0;45.0;4;3;1;2024;0.0;0.0;0;5.0;0.0;0.0;5.0;5.0;5.0;2.0;4.0;7.0;3.5714285714285716;2.857142857142857;3.2857142857142856;367.0;0.0;8114.0;5.0;7.0;14.0;21.0;227.42857142857142;226.14285714285714;245.47619047619048;22.0
2024-03-02;N00000000904;0;1;236.0;0;7542.0;0.0;35.0;5;3;2;2024;0.0;0.0;0;5.0;0.0;0.0;5.0;5.0;5.0;1.0;3.0;7.0;0.7142857142857143;2.5;3.2857142857142856;336.0;0.0;7778.0;5.0;7.0;14.0;21.0;246.57142857142858;233.92857142857142;250.42857142857142;22.0
2024-03-03;N00000000904;0;1;163.0;0;7379.0;1.0;24.0;6;3;3;2024;5.0;7.0;0;0.0;0.0;0.0;5.0;5.0;5.0;1.0;3.0;6.0;0.7142857142857143;2.5;3.0476190476190474;236.0;0.0;7542.0;5.0;7.0;14.0;21.0;259.7142857142857;228.42857142857142;251.04761904761904;17.0
2024-03-04;N00000000904;0;0;349.0;0;7030.0;0.0;36.0;0;3;4;2024;2.0;50.0;7;5.0;5.0;0.0;0.0;0.0;0.0;1.0;4.0;7.0;0.7142857142857143;2.857142857142857;3.2857142857142856;163.0;0.0;7379.0;0.0;7.0;14.0;21.0;251.42857142857142;228.57142857142858;249.61904761904762;15.0
2024-03-05;N00000000904;0;0;252.0;1050;7828.0;0.0;31.0;1;3;5;2024;2.0;0.0;0;3.0;2.0;7.0;5.0;5.0;5.0;2.0;4.0;8.0;1.0;2.2857142857142856;3.380952380952381;349.0;0.0;7030.0;5.0;7.0;14.0;21.0;267.85714285714283;234.5;248.0952380952381;13.0
2024-03-06;N00000000904;0;0;293.0;290;7825.0;0.0;32.0;2;3;6;2024;3.0;0.0;0;0.0;2.0;0.0;3.0;3.0;3.0;3.0;5.0;9.0;1.2857142857142858;2.4285714285714284;3.4761904761904763;252.0;1050.0;7828.0;3.0;7.0;14.0;21.0;280.2857142857143;233.42857142857142;246.52380952380952;10.0
2024-03-07;N00000000904;0;0;263.0;390;7952.0;1.0;38.0;3;3;7;2024;10.0;0.0;150;140.0;3.0;0.0;0.0;0.0;0.0;4.0;6.0;9.0;1.7142857142857142;2.642857142857143;2.619047619047619;293.0;290.0;7825.0;0.0;7.0;14.0;21.0;285.14285714285717;246.07142857142858;244.76190476190476;25.0
2024-03-08;N00000000904;0;1;168.0;50;7834.0;0.0;23.0;4;3;8;2024;0.0;0.0;0;140.0;10.0;150.0;140.0;140.0;140.0;5.0;7.0;9.0;3.142857142857143;3.357142857142857;2.9523809523809526;263.0;390.0;7952.0;140.0;7.0;14.0;21.0;270.2857142857143;248.85714285714286;240.85714285714286;77.0
2024-03-09;N00000000904;0;1;315.0;50;7569.0;0.0;39.0;5;3;9;2024;0.0;0.0;0;140.0;0.0;0.0;140.0;140.0;140.0;5.0;6.0;8.0;3.142857142857143;1.9285714285714286;2.7142857142857144;168.0;50.0;7834.0;140.0;7.0;14.0;21.0;246.28571428571428;246.42857142857142;238.04761904761904;77.0
2024-03-10;N00000000904;0;1;329.0;0;7240.0;0.0;32.0;6;3;10;2024;0.0;0.0;0;140.0;0.0;0.0;140.0;140.0;140.0;5.0;6.0;8.0;3.142857142857143;1.9285714285714286;2.7142857142857144;315.0;50.0;7569.0;140.0;7.0;14.0;21.0;257.57142857142856;258.64285714285717;238.14285714285714;77.0
2024-03-11;N00000000904;0;0;421.0;0;6819.0;0.0;50.0;0;3;11;2024;0.0;0.0;0;140.0;0.0;0.0;140.0;140.0;140.0;4.0;5.0;8.0;2.4285714285714284;1.5714285714285714;2.7142857142857144;329.0;0.0;7240.0;140.0;7.0;14.0;21.0;281.2857142857143;266.35714285714283;246.14285714285714;78.0
2024-03-12;N00000000904;0;0;342.0;650;7127.0;0.0;29.0;1;3;12;2024;0.0;0.0;0;140.0;0.0;0.0;140.0;140.0;140.0;3.0;5.0;7.0;2.142857142857143;1.5714285714285714;2.238095238095238;421.0;0.0;6819.0;140.0;7.0;14.0;21.0;291.57142857142856;279.7142857142857;253.52380952380952;118.0
2024-03-13;N00000000904;0;0;366.0;200;6961.0;0.0;35.0;2;3;13;2024;0.0;0.0;0;140.0;0.0;0.0;140.0;140.0;140.0;2.0;5.0;7.0;1.8571428571428572;1.5714285714285714;2.238095238095238;342.0;650.0;7127.0;140.0;7.0;14.0;21.0;304.42857142857144;292.35714285714283;257.0952380952381;118.0
2024-03-14;N00000000904;0;0;395.0;0;6566.0;2.0;47.0;3;3;14;2024;25.0;0.0;0;115.0;0.0;0.0;140.0;140.0;140.0;1.0;5.0;7.0;1.4285714285714286;1.5714285714285714;2.238095238095238;366.0;200.0;6961.0;140.0;7.0;14.0;21.0;314.85714285714283;300.0;269.0;93.0
2024-03-15;N00000000904;0;0;416.0;50;6200.0;4.0;44.0;4;3;15;2024;52.0;0.0;0;63.0;25.0;0.0;115.0;115.0;115.0;1.0;6.0;8.0;3.5714285714285716;3.357142857142857;3.4285714285714284;395.0;0.0;6566.0;115.0;7.0;14.0;21.0;333.7142857142857;302.0;277.14285714285717;41.0
2024-03-16;N00000000904;0;1;274.0;50;5976.0;0.0;26.0;5;3;16;2024;0.0;0.0;0;63.0;52.0;0.0;63.0;63.0;63.0;2.0;7.0;8.0;11.0;7.071428571428571;4.9523809523809526;416.0;50.0;6200.0;63.0;7.0;14.0;21.0;369.14285714285717;307.7142857142857;287.3333333333333;41.0
2024-03-17;N00000000904;0;1;163.0;0;5813.0;0.0;20.0;6;3;17;2024;0.0;0.0;0;63.0;0.0;0.0;63.0;63.0;63.0;2.0;7.0;8.0;11.0;7.071428571428571;4.9523809523809526;274.0;50.0;5976.0;63.0;7.0;14.0;21.0;363.2857142857143;310.42857142857144;293.5238095238095;41.0
2024-03-18;N00000000904;0;0;228.0;0;5581.0;1.0;33.0;0;3;18;2024;1.0;0.0;0;62.0;0.0;0.0;63.0;63.0;63.0;2.0;6.0;7.0;11.0;6.714285714285714;4.714285714285714;163.0;0.0;5813.0;63.0;7.0;14.0;21.0;339.57142857142856;310.42857142857144;290.76190476190476;49.0
2024-03-19;N00000000904;0;0;380.0;311;5512.0;1.0;36.0;1;3;19;2024;40.0;0.0;0;22.0;1.0;0.0;62.0;62.0;62.0;3.0;6.0;8.0;11.142857142857142;6.642857142857143;4.761904761904762;228.0;0.0;5581.0;62.0;7.0;14.0;21.0;312.0;301.7857142857143;290.4761904761905;9.0
2024-03-20;N00000000904;0;0;332.0;50;5230.0;0.0;35.0;2;3;20;2024;0.0;0.0;0;22.0;40.0;0.0;22.0;22.0;22.0;4.0;6.0;9.0;16.857142857142858;9.357142857142858;6.666666666666667;380.0;311.0;5512.0;22.0;7.0;14.0;21.0;317.42857142857144;310.92857142857144;300.7142857142857;14.0
2024-03-21;N00000000904;0;0;179.0;50;5101.0;0.0;27.0;3;3;21;2024;0.0;0.0;0;22.0;0.0;0.0;22.0;22.0;22.0;4.0;5.0;9.0;16.857142857142858;9.142857142857142;6.666666666666667;332.0;50.0;5230.0;22.0;7.0;14.0;21.0;312.57142857142856;313.7142857142857;304.1904761904762;22.0
2024-03-22;N00000000904;0;0;309.0;100;4892.0;0.0;36.0;4;3;22;2024;0.0;0.0;0;22.0;0.0;0.0;22.0;22.0;22.0;3.0;4.0;9.0;13.285714285714286;8.428571428571429;6.666666666666667;179.0;50.0;5101.0;22.0;7.0;14.0;21.0;281.7142857142857;307.7142857142857;295.23809523809524;24.0
2024-03-23;N00000000904;0;1;247.0;0;4645.0;0.0;35.0;5;3;23;2024;0.0;0.0;0;22.0;0.0;0.0;22.0;22.0;22.0;2.0;4.0;9.0;5.857142857142857;8.428571428571429;6.666666666666667;309.0;100.0;4892.0;22.0;7.0;14.0;21.0;266.42857142857144;317.7857142857143;293.95238095238096;26.0
2024-03-24;N00000000904;0;1;196.0;0;4449.0;0.0;22.0;6;3;24;2024;0.0;0.0;0;22.0;0.0;0.0;22.0;22.0;22.0;2.0;4.0;9.0;5.857142857142857;8.428571428571429;6.666666666666667;247.0;0.0;4645.0;22.0;7.0;14.0;21.0;262.57142857142856;312.92857142857144;294.4761904761905;27.0
2024-03-25;N00000000904;0;0;307.0;0;4143.0;1.0;30.0;0;3;25;2024;9.0;0.0;0;13.0;0.0;0.0;22.0;22.0;22.0;2.0;4.0;8.0;5.857142857142857;8.428571428571429;6.428571428571429;196.0;0.0;4449.0;22.0;7.0;14.0;21.0;267.2857142857143;303.42857142857144;296.04761904761904;20.0
2024-03-26;N00000000904;0;0;347.0;0;3796.0;0.0;36.0;1;3;26;2024;0.0;0.0;0;13.0;9.0;0.0;13.0;13.0;13.0;2.0;5.0;8.0;7.0;9.071428571428571;6.761904761904762;307.0;0.0;4143.0;13.0;7.0;14.0;21.0;278.57142857142856;295.2857142857143;294.04761904761904;21.0
2024-03-27;N00000000904;0;0;145.0;240;3893.0;1.0;21.0;2;3;27;2024;5.0;0.0;0;8.0;0.0;0.0;13.0;13.0;13.0;1.0;5.0;7.0;1.2857142857142858;9.071428571428571;6.666666666666667;347.0;0.0;3796.0;13.0;7.0;14.0;21.0;273.85714285714283;295.64285714285717;298.57142857142856;16.0
2024-03-28;N00000000904;0;0;182.0;600;4311.0;2.0;21.0;3;3;28;2024;8.0;8.0;0;0.0;5.0;0.0;8.0;8.0;8.0;2.0;6.0;7.0;2.0;9.428571428571429;6.761904761904762;145.0;240.0;3893.0;8.0;7.0;14.0;21.0;247.14285714285714;279.85714285714283;291.5238095238095;8.0
2024-03-29;N00000000904;0;0;223.0;360;4448.0;0.0;23.0;4;3;29;2024;2.0;0.0;8;6.0;8.0;0.0;0.0;0.0;0.0;3.0;6.0;7.0;3.142857142857143;8.214285714285714;6.666666666666667;182.0;600.0;4311.0;0.0;7.0;14.0;21.0;247.57142857142858;264.64285714285717;287.6666666666667;8.0
2024-03-30;N00000000904;0;1;202.0;1200;5446.0;0.0;27.0;5;3;30;2024;2.0;0.0;0;4.0;2.0;8.0;6.0;6.0;6.0;4.0;6.0;8.0;3.4285714285714284;4.642857142857143;6.761904761904762;223.0;360.0;4448.0;6.0;7.0;14.0;21.0;235.28571428571428;250.85714285714286;290.2857142857143;6.0
2024-03-31;N00000000904;0;1;179.0;132;5399.0;0.0;27.0;6;3;31;2024;1.0;0.0;0;3.0;2.0;0.0;4.0;4.0;4.0;5.0;7.0;9.0;3.7142857142857144;4.785714285714286;6.857142857142857;202.0;1200.0;5446.0;4.0;7.0;14.0;21.0;228.85714285714286;245.71428571428572;284.9047619047619;9.0
2024-04-01;N00000000904;0;0;328.0;0;5071.0;0.0;40.0;0;4;1;2024;2.0;0.0;0;1.0;1.0;0.0;3.0;3.0;3.0;6.0;8.0;10.0;3.857142857142857;4.857142857142857;6.904761904761905;179.0;132.0;5399.0;3.0;7.0;14.0;21.0;226.42857142857142;246.85714285714286;277.76190476190476;7.0
2024-04-02;N00000000904;0;0;190.0;0;4881.0;0.0;29.0;1;4;2;2024;1.0;0.0;0;0.0;2.0;0.0;1.0;1.0;1.0;6.0;8.0;11.0;2.857142857142857;4.928571428571429;7.0;328.0;0.0;5071.0;1.0;7.0;14.0;21.0;229.42857142857142;254.0;273.3333333333333;7.0
2024-04-03;N00000000904;0;0;234.0;0;4647.0;0.0;25.0;2;4;3;2024;0.0;0.0;0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;8.0;12.0;3.0;2.142857142857143;7.0476190476190474;190.0;0.0;4881.0;0.0;7.0;14.0;21.0;207.0;240.42857142857142;266.0952380952381;7.0
2024-04-04;N00000000904;0;0;229.0;0;4418.0;0.0;31.0;3;4;4;2024;0.0;7.0;0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;8.0;12.0;2.2857142857142856;2.142857142857143;7.0476190476190474;234.0;0.0;4647.0;0.0;7.0;14.0;21.0;219.71428571428572;233.42857142857142;259.8095238095238;13.0
2024-04-05;N00000000904;0;0;194.0;0;4224.0;0.0;32.0;4;4;5;2024;2.0;120.0;7;5.0;0.0;0.0;0.0;0.0;0.0;5.0;8.0;11.0;1.1428571428571428;2.142857142857143;5.857142857142857;229.0;0.0;4418.0;0.0;7.0;14.0;21.0;226.42857142857142;237.0;251.9047619047619;11.0
